what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348263528378
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348263703933
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348263704625
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348263727322
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348263739345
started,bundle,org.eclipse.debug.core,3.7.0.v20110518,"org.eclipse.debug.core",1348263816195
started,bundle,org.eclipse.jdt.launching,3.6.1.v20110803_r371,"org.eclipse.jdt.launching",1348263816213
started,bundle,org.eclipse.jdt.apt.core,3.3.500.v20110420-1015,"org.eclipse.jdt.apt.core",1348263816443
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348263816536
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348263817172
started,bundle,org.eclipse.jgit,1.1.0.201109151100-r,"org.eclipse.jgit",1348263817279
started,bundle,org.eclipse.egit.core,1.1.0.201109151100-r,"org.eclipse.egit.core",1348263817315
started,bundle,org.eclipse.egit.ui,1.1.0.201109151100-r,"org.eclipse.egit.ui",1348263817417
started,bundle,org.eclipse.wb.core.lib,1.1.0.r37x201109091012,"org.eclipse.wb.core.lib",1348263817811
started,bundle,org.eclipse.wb.core,1.1.0.r37x201109091012,"org.eclipse.wb.core",1348263818315
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348263829196
started,bundle,org.eclipse.m2e.core,1.0.100.20110804-1717,"org.eclipse.m2e.core",1348263832379
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1348263834216
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1348263834314
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1348263834386
started,bundle,org.eclipse.jdt.junit,3.7.0.v20110505-0800,"org.eclipse.jdt.junit",1348263834559
started,bundle,org.eclipse.core.variables,3.2.500.v20110511,"org.eclipse.core.variables",1348263835663
error,log,,,"Unable to update index for central|http://repo1.maven.org/maven2",1348263836083
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1348263836228
